combination_threshold,area_threshold,num_neighbor,tpr,fpr,auc,accuracy,precesion,recall,f1_score
75,0.0_,3,0.9712793733681462,0.5296052631578947,-0.8463266112408959,0.7496360989810772,0.6979362101313321,0.9712793733681462,0.8122270742358078
75,0.25,3,0.8746736292428199,0.3157894736842105,-0.8463266112408959,0.7903930131004366,0.777262180974478,0.8746736292428199,0.8230958230958232
75,0.5_,3,0.7597911227154047,0.20723684210526316,-0.8463266112408959,0.7743813682678311,0.8220338983050848,0.7597911227154047,0.7896879240162823
75,0.75,3,0.6684073107049608,0.17434210526315788,-0.8463266112408959,0.7379912663755459,0.8284789644012945,0.6684073107049608,0.7398843930635838
75,1.0_,3,0.5822454308093995,0.125,-0.8463266112408959,0.7117903930131004,0.8544061302681992,0.5822454308093995,0.6925465838509317
75,1.25,3,0.5013054830287206,0.10526315789473684,-0.8463266112408959,0.6754002911208151,0.8571428571428571,0.5013054830287206,0.6326194398682042
75,1.5_,3,0.4490861618798956,0.08552631578947369,-0.8463266112408959,0.6550218340611353,0.8686868686868687,0.4490861618798956,0.5920826161790017
75,1.75,3,0.402088772845953,0.0756578947368421,-0.8463266112408959,0.6331877729257642,0.8700564971751412,0.402088772845953,0.55
75,2.0_,3,0.360313315926893,0.05592105263157895,-0.8463266112408959,0.61863173216885,0.8903225806451613,0.360313315926893,0.513011152416357
75,2.25,3,0.3289817232375979,0.04276315789473684,-0.8463266112408959,0.6069868995633187,0.9064748201438849,0.3289817232375979,0.48275862068965514
75,2.5_,3,0.2741514360313316,0.04276315789473684,-0.8463266112408959,0.5764192139737991,0.8898305084745762,0.2741514360313316,0.41916167664670656
75,2.75,3,0.2584856396866841,0.03618421052631579,-0.8463266112408959,0.5705967976710334,0.9,0.2584856396866841,0.40162271805273836
75,3.0_,3,0.22193211488250653,0.029605263157894735,-0.8463266112408959,0.5531295487627366,0.9042553191489362,0.22193211488250653,0.3563941299790357
75,3.25,3,0.18798955613577023,0.02631578947368421,-0.8463266112408959,0.5356622998544396,0.9,0.18798955613577023,0.31101511879049676
75,3.5_,3,0.16449086161879894,0.023026315789473683,-0.8463266112408959,0.5240174672489083,0.9,0.16449086161879894,0.2781456953642384
75,3.75,3,0.1462140992167102,0.023026315789473683,-0.8463266112408959,0.5138282387190685,0.8888888888888888,0.1462140992167102,0.25112107623318386
75,4.0_,3,0.1279373368146214,0.019736842105263157,-0.8463266112408959,0.50509461426492,0.8909090909090909,0.1279373368146214,0.2237442922374429
75,4.25,3,0.1122715404699739,0.019736842105263157,-0.8463266112408959,0.4963609898107715,0.8775510204081632,0.1122715404699739,0.1990740740740741
75,4.5_,3,0.09660574412532637,0.019736842105263157,-0.8463266112408959,0.487627365356623,0.8604651162790697,0.09660574412532637,0.1737089201877934
75,4.75,3,0.08093994778067885,0.01644736842105263,-0.8463266112408959,0.48034934497816595,0.8611111111111112,0.08093994778067885,0.1479713603818616
75,5.0_,3,0.07571801566579635,0.01644736842105263,-0.8463266112408959,0.4774381368267831,0.8529411764705882,0.07571801566579635,0.13908872901678657
