Volume_pre,Volume_post,Significance,label,Frame
28.282472348198464,30.526659547993784,1.0,1.0,0.0
30.526659547993784,31.317045138869364,1.0,1.0,1.0
31.317045138869364,31.075802950489674,0.0,1.0,2.0
31.075802950489674,31.39322688256821,1.0,1.0,3.0
31.39322688256821,30.96153033494139,1.0,1.0,4.0
30.96153033494139,23.66395413645562,1.0,1.0,5.0
23.66395413645562,31.672559942797335,1.0,1.0,6.0
31.672559942797335,30.62506096693813,1.0,1.0,7.0
30.62506096693813,31.428143515096853,1.0,1.0,8.0
31.428143515096853,31.377355685964286,0.0,1.0,9.0
31.377355685964286,30.098137239687745,1.0,1.0,10.0
30.098137239687745,30.155273547461885,0.0,1.0,11.0
30.155273547461885,29.7584936323637,1.0,1.0,12.0
29.7584936323637,31.780484079704042,1.0,1.0,13.0
31.780484079704042,30.44095508633258,1.0,1.0,14.0
30.44095508633258,28.831615750694347,1.0,1.0,15.0
28.831615750694347,28.993501956054402,0.0,1.0,16.0
28.993501956054402,28.377699527822028,1.0,1.0,17.0
28.377699527822028,29.52042568330479,1.0,1.0,18.0
29.52042568330479,30.637757924221276,1.0,1.0,19.0
30.637757924221276,29.49185752941773,1.0,1.0,20.0
29.49185752941773,31.84714310544054,1.0,1.0,21.0
31.84714310544054,31.96458996030959,0.0,1.0,22.0
31.96458996030959,32.821634576921674,1.0,1.0,23.0
32.821634576921674,33.71994430470396,1.0,1.0,24.0
33.71994430470396,23.89249936755217,1.0,1.0,25.0
23.89249936755217,32.4216804225027,1.0,1.0,26.0
32.4216804225027,23.657605657814045,1.0,1.0,27.0
23.657605657814045,31.240863395170518,1.0,1.0,28.0
31.240863395170518,31.0694544718481,0.0,1.0,29.0
31.0694544718481,22.470440151840286,1.0,1.0,30.0
22.470440151840286,22.483137109123426,0.0,1.0,31.0
22.483137109123426,22.41647808338693,0.0,1.0,32.0
22.41647808338693,30.625060966938133,1.0,1.0,33.0
30.625060966938133,30.602841291692634,0.0,1.0,34.0
30.602841291692634,30.377470299916865,0.0,1.0,35.0
30.377470299916865,29.967993427535554,1.0,1.0,36.0
29.967993427535554,21.073774850694683,1.0,1.0,37.0
21.073774850694683,21.226138338092383,0.0,1.0,38.0
21.226138338092383,22.14984198044095,1.0,1.0,39.0
22.14984198044095,29.323622845416093,1.0,1.0,40.0
29.323622845416093,21.91812251002361,1.0,1.0,41.0
21.91812251002361,29.76166787168449,1.0,1.0,42.0
29.76166787168449,22.270463074630793,1.0,1.0,43.0
22.270463074630793,21.50229715900072,1.0,1.0,44.0
21.50229715900072,20.873797773485197,1.0,1.0,45.0
20.873797773485197,20.721434286087494,0.0,1.0,46.0
20.721434286087494,20.870623534164405,0.0,1.0,47.0
20.870623534164405,28.13328310012155,1.0,1.0,48.0
28.13328310012155,28.476100946766376,1.0,1.0,49.0
28.476100946766376,20.886494730768337,1.0,1.0,50.0
